Time_stamp,RPF_Flag,EnergyCost_USD_per_kWh,P_kW,Q_kvar,Total_RPF,TotalRPF_kW,P_c_kW,P_d_kW,E_kWh,Pnet_kW,Pmax_kW,Pmax_kW_chk,V1,V2,V3,VLL_min_kV,Smax_kVA,charge_when_RPF0,charge_exceed_TotalRPF,discharge_cap_active,discharge_cap_violation,ampacity_violation,ampacity_binding,at_Pcmax,at_Pdmax,mutex_violation
01-05 14:00,0,0.0703,1900.232,285.3279,0.0,-0.0,0.0,0.0,28148.21052631579,1900.232,10859.537984267288,10859.537984267288,1.005115537,1.005312308,1.005237905,4.18128063392,10863.285747979864,False,False,False,False,False,False,False,False,False
01-05 15:00,0,0.0703,1923.731,299.83,0.0,-0.0,0.0,0.0,28148.210526315797,1923.731,10863.868661565466,10863.868661565466,1.005552214,1.0057178,1.005654263,4.18309721024,10868.005351702963,False,False,False,False,False,False,False,False,False
01-05 16:00,0,0.0703,2120.337,415.0842,0.0,-0.0,0.0,0.0,28148.210526315797,2120.337,10976.868914302882,10976.868914302882,1.016350593,1.016351301,1.016352716,4.22801846688,10984.714199963446,False,False,False,False,False,False,False,False,False
01-05 17:00,0,0.0703,2215.192,474.282,0.0,-0.0,0.0,0.0,28148.210526315797,2215.192,10976.976633470736,10976.976633470735,1.016582255,1.016586418,1.016588667,4.228982180800001,10987.21800217355,False,False,False,False,False,False,False,False,False
01-05 18:00,0,0.0999,2289.625,509.974,0.0,-0.0,0.0,2289.625,28148.210526315797,0.0,10975.14885233167,10975.14885233167,1.016561229,1.01656864,1.016571055,4.22889471264,10986.9907532278,False,False,True,False,False,False,False,False,False
01-05 19:00,0,0.0999,2407.176,583.832,0.0,-0.0,0.0,2407.176,25738.078947368424,0.0,10978.914576456118,10978.914576456118,1.017249261,1.017261335,1.0172635,4.23175692576,10994.427001046695,False,False,True,False,False,False,False,False,False
01-05 20:00,0,0.0999,2306.232,520.386,0.0,-0.0,0.0,2306.232,23204.20947368421,0.0,10966.114893428075,10966.114893428075,1.01577148,1.01578243,1.015785137,4.2256093568,10978.455148374065,False,False,True,False,False,False,False,False,False
01-05 21:00,0,0.0999,2275.082,500.86,0.0,-0.0,0.0,2275.082,20776.596842105264,0.0,10961.717986872893,10961.717986872893,1.015281052,1.01529221,1.015294958,4.22356917632,10973.15460400211,False,False,True,False,False,False,False,False,False
01-05 22:00,0,0.0481,2231.006,473.287,0.0,-0.0,0.0,0.0,18381.77368421053,2231.006,10957.630398765785,10957.630398765785,1.014789957,1.014800824,1.01480328,4.22152622112,10967.84685069613,False,False,False,False,False,False,False,False,False
01-05 23:00,0,0.0481,2121.519,404.9928,0.0,-0.0,0.0,0.0,18381.77368421053,2121.519,10947.76157049141,10947.76157049141,1.013624445,1.013633272,1.013635104,4.2166776912,10955.250000450942,False,False,False,False,False,False,False,False,False
01-06 0:00,0,0.0481,2007.219,334.0313,0.0,-0.0,0.0,0.0,18381.77368421053,2007.219,10937.019303418956,10937.019303418956,1.012409511,1.012412592,1.01241534,4.21162356576,10942.118997376083,False,False,False,False,False,False,False,False,False
01-06 1:00,0,0.0481,1935.474,289.6653,0.0,-0.0,0.0,0.0,18381.77368421053,1935.474,10932.885051676532,10932.885051676532,1.011910131,1.011912046,1.011913462,4.20954614496,10936.721699814632,False,False,False,False,False,False,False,False,False
01-06 2:00,0,0.0481,1928.997,285.6663,0.0,-0.0,0.0,0.0,18381.77368421053,1928.997,10937.337856454047,10937.337856454047,1.01231225,1.01231429,1.01231429,4.21121896,10941.06780077605,False,False,False,False,False,False,False,False,False
01-06 3:00,0,0.0481,1946.263,296.3341,0.0,-0.0,0.0,0.0,18381.77368421053,1946.263,10945.59185060754,10945.591850607541,1.013101915,1.013104622,1.013103164,4.214503966400001,10949.602497758036,False,False,False,False,False,False,False,False,False
01-06 4:00,0,0.0481,1956.029,302.3666,0.0,-0.0,0.0,0.0,18381.77368421053,1956.029,10954.09356791894,10954.09356791894,1.013903488,1.013906611,1.013903821,4.21783851008,10958.26589636876,False,False,False,False,False,False,False,False,False
01-06 5:00,0,0.0481,2005.781,333.1535,0.0,-0.0,0.0,0.0,18381.77368421053,2005.781,10967.282058785697,10967.282058785697,1.015205774,1.015210271,1.015206024,4.22325601984,10972.34099960099,False,False,False,False,False,False,False,False,False
01-06 6:00,0,0.0481,2086.978,383.5136,0.0,-0.0,0.0,0.0,18381.77368421053,2086.978,10983.578615222408,10983.578615222408,1.016864837,1.016870791,1.016865462,4.23015772192,10990.272147592887,False,False,False,False,False,False,False,False,False
01-06 7:00,0,0.0703,2194.407,450.4237,0.0,-0.0,0.0,0.0,18381.77368421053,2194.407,11001.611028517684,11001.611028517684,1.018766721,1.018774965,1.018768553,4.23806955936,11010.827704233847,False,False,False,False,False,False,False,False,False
01-06 8:00,0,0.0703,2101.316,392.4259,0.0,-0.0,0.0,0.0,18381.77368421053,2101.316,11000.234215578248,11000.234215578248,1.018434925,1.018440129,1.018434009,4.23668547744,11007.231753922928,False,False,False,False,False,False,False,False,False
01-06 9:00,0,0.0703,1914.058,279.8189,0.0,-0.0,0.0,0.0,18381.77368421053,1914.058,10984.73235727969,10984.73235727969,1.016683596,1.016689675,1.016681973,4.22939700768,10988.295754022305,False,False,False,False,False,False,False,False,False
01-06 10:00,0,0.0703,1892.494,266.5219,0.0,-0.0,0.0,0.0,18381.77368421053,1892.494,10985.797190049589,10985.797190049587,1.016753128,1.016756875,1.016749881,4.22967950496,10989.029703485245,False,False,False,False,False,False,False,False,False
01-06 11:00,0,0.0703,1847.532,238.8522,0.0,-0.0,0.0,0.0,18381.77368421053,1847.532,10983.111818592928,10983.111818592928,1.016449894,1.016446938,1.016442608,4.22840124928,10985.708697811011,False,False,False,False,False,False,False,False,False
01-06 12:00,0,0.0703,1806.83,217.2398,0.0,-0.0,0.0,0.0,18381.77368421053,1806.83,10976.401460756602,10976.401460756602,1.015790591,1.01578243,1.015780349,4.22564625184,10978.551004499806,False,False,False,False,False,False,False,False,False
01-06 13:00,0,0.0703,1776.163,198.4229,0.0,-0.0,0.0,0.0,18381.77368421053,1776.163,10966.279577212836,10966.279577212837,1.0148221,1.014811608,1.014811025,4.221613864,10968.074553577751,False,False,False,False,False,False,False,False,False
01-06 14:00,0,0.0703,1762.701,190.1723,0.0,-0.0,0.0,0.0,18381.77368421053,1762.701,10955.77174990242,10955.77174990242,1.01383762,1.013825421,1.013826545,4.21751375136,10957.4221484639,False,False,False,False,False,False,False,False,False
01-06 15:00,0,0.0703,1804.035,215.5265,0.0,-0.0,0.0,0.0,18381.77368421053,1804.035,10950.439564320668,10950.439564320668,1.013387204,1.013375588,1.013378044,4.2156424460799995,10952.56035473175,False,False,False,False,False,False,False,False,False
01-06 16:00,0,0.0703,1894.38,271.0883,0.0,-0.0,0.0,0.0,18381.77368421053,1894.38,10950.953752430418,10950.953752430418,1.013546586,1.013537343,1.01354109,4.21631534688,10954.308602292833,False,False,False,False,False,False,False,False,False
01-06 17:00,0,0.0703,1914.893,283.7336,0.0,-0.0,0.0,0.0,18381.77368421053,1914.893,10944.066606431836,10944.066606431836,1.012937703,1.012929959,1.012934872,4.213788629440001,10947.743997819158,False,False,False,False,False,False,False,False,False
01-06 18:00,0,0.0999,1959.235,311.1053,0.0,-0.0,0.0,1959.235,18381.77368421053,0.0,10940.8215055872,10940.8215055872,1.012703793,1.01269863,1.012704126,4.212826300800001,10945.243794672071,False,False,True,False,False,False,False,False,False
01-06 19:00,0,0.0999,2062.987,375.3455,0.0,-0.0,0.0,2062.987,16319.421052631578,0.0,10945.435742668911,10945.435742668913,1.013312593,1.013311677,1.013317172,4.21537657632,10951.869604832977,False,False,True,False,False,False,False,False,False
01-06 20:00,0,0.0999,1981.565,324.9026,0.0,-0.0,0.0,1981.565,14147.855789473684,0.0,10932.896751697894,10932.896751697894,1.012004061,1.012002812,1.0120086,4.20993169792,10937.723395788225,False,False,True,False,False,False,False,False,False
01-06 21:00,0,0.0999,1958.898,310.8871,0.0,-0.0,0.0,1958.8979999999992,12061.997894736842,6.821210263296962e-13,10928.725028522766,10928.725028522766,1.011579667,1.011579293,1.011584955,4.208169858880001,10933.14600369017,False,False,True,False,False,False,False,False,False
01-06 22:00,0,0.0481,1894.98,271.4403,0.0,-0.0,0.0,0.0,10000.0,1894.98,10921.51316668,10921.513166679999,1.010815691,1.010815025,1.010820271,4.204990504,10924.88579740899,False,False,False,False,False,False,False,False,False
01-06 23:00,0,0.0481,1809.911,219.132,0.0,-0.0,0.0,0.0,10000.0,1809.911,10912.780954492797,10912.780954492795,1.009900411,1.009898579,1.009902951,4.20117808864,10914.980851754375,False,False,False,False,False,False,False,False,False
01-07 0:00,0,0.0481,1699.254,151.34527,0.0,-0.0,0.0,0.0,10000.0,1699.254,10901.419882108288,10901.419882108288,1.00874689,1.008741061,1.008746682,4.19636281376,10902.470400637521,False,False,False,False,False,False,False,False,False
01-07 1:00,0,0.0481,1632.134,113.76391,0.0,-0.0,0.0,0.0,10000.0,1632.134,10898.08538154776,10898.085381547759,1.008397066,1.008390279,1.008394776,4.194903560639999,10898.679149820104,False,False,False,False,False,False,False,False,False
01-07 2:00,0,0.0481,1678.385,141.97299,0.0,-0.0,0.0,0.0,10000.0,1678.385,10909.162415093111,10909.162415093113,1.00945141,1.009445706,1.009448787,4.19929413696,10910.086201711229,False,False,False,False,False,False,False,False,False
01-07 3:00,0,0.0481,1791.329,211.0867,0.0,-0.0,0.0,0.0,10000.0,1791.329,10928.505692358172,10928.505692358172,1.011341552,1.011338554,1.011339762,4.20716838464,10930.544097290942,False,False,False,False,False,False,False,False,False
01-07 4:00,0,0.0481,1956.424,312.7104,0.0,-0.0,0.0,0.0,10000.0,1956.424,10953.38224375004,10953.38224375004,1.013864559,1.013865142,1.013864684,4.21767656544,10957.84515185202,False,False,False,False,False,False,False,False,False
01-07 5:00,0,0.0481,2149.034,428.8442,0.0,-0.0,0.0,0.0,10000.0,2149.034,10979.98593189528,10979.985931895279,1.016687677,1.016692465,1.016690092,4.22942073632,10988.357402837417,False,False,False,False,False,False,False,False,False
01-07 6:00,0,0.0481,2326.969,540.089,0.0,-0.0,0.0,0.0,10000.0,2326.969,11004.184646709848,11004.184646709848,1.019377643,1.019386262,1.019382598,4.240610994880001,11017.430547401047,False,False,False,False,False,False,False,False,False
01-07 7:00,0,0.0703,2523.718,657.419,0.0,-0.0,0.0,0.0,10000.0,2523.718,11028.367968014654,11028.367968014654,1.022201011,1.022214334,1.02220938,4.25235620576,11047.945500385702,False,False,False,False,False,False,False,False,False
01-07 8:00,0,0.0703,2526.244,659.023,0.0,-0.0,0.0,0.0,10000.0,2526.244,11035.479662551154,11035.479662551154,1.022866685,1.022879467,1.022874262,4.255125409600001,11055.140103006795,False,False,False,False,False,False,False,False,False
01-07 9:00,1,0.0703,-3007.89,695.745,-3007.89,3007.89,3007.89,0.0,10000.0,0.0,10690.816962891016,10690.816962891015,0.9912504705,0.9913592649,0.9913118833,4.12360195728,10713.432150299139,False,False,False,False,False,False,False,False,False
01-07 10:00,1,0.0703,-5669.98,1102.026,-5669.98,5669.98,5669.98,0.0,12857.4955,0.0,10547.925168397,10547.925168397,0.9812491261,0.9813458462,0.981299339,4.081996364576001,10605.337649635625,False,False,False,False,False,False,False,False,False
01-07 11:00,1,0.0703,-6634.98,1262.698,-6634.98,6634.98,6634.98,0.0,18243.9765,0.0,10487.864364823834,10487.864364823834,0.9773876521,0.9774691334,0.9774264567,4.065932632736001,10563.60285007656,False,False,False,False,False,False,False,False,False
01-07 12:00,1,0.0703,-7015.21,1289.378,-7015.21,7015.21,7015.21,0.0,24547.2075,0.0,10450.001481301448,10450.001481301448,0.9742088392,0.9743184248,0.9742641316,4.052708771072,10529.246249665095,False,False,False,False,False,False,False,False,False
01-07 13:00,1,0.0703,-6245.12,1052.494,-6245.12,6245.12,0.0,0.0,31211.657,-6245.12,10481.07345287658,10481.07345287658,0.9746288616,0.9747634702,0.9747003503,4.054456064256,10533.785850520704,False,False,False,False,False,False,False,False,False
01-07 14:00,1,0.0703,-3919.92,605.914,-3919.92,3919.92,3919.92,0.0,31211.657,0.0,10587.797877375297,10587.797877375295,0.9812290993,0.981363583,0.9813033776,4.081913053088,10605.121200040518,False,False,False,False,False,False,False,False,False
01-07 15:00,0,0.0703,2069.969,383.7479,0.0,-0.0,0.0,0.0,34935.58099999999,2069.969,10887.881168615446,10887.881168615446,1.008016722,1.008155578,1.008103242,4.19334956352,10894.641746870122,False,False,False,False,False,False,False,False,False
01-07 16:00,0,0.0703,2325.582,532.528,0.0,-0.0,0.0,0.0,34935.58099999999,2325.582,10994.95060830675,10994.95060830675,1.018490633,1.018490217,1.018494797,4.2369193027200005,11007.83924982051,False,False,False,False,False,False,False,False,False
01-07 17:00,0,0.0703,2461.954,618.376,0.0,-0.0,0.0,0.0,34935.58099999999,2461.954,10997.141543552763,10997.141543552765,1.01910776,1.019112132,1.019117211,4.2394882816,11014.513652736106,False,False,False,False,False,False,False,False,False
01-07 18:00,0,0.0999,2592.255,697.565,0.0,-0.0,0.0,2592.255,34935.58099999999,0.0,10998.28325424757,10998.28325424757,1.019650774,1.019659976,1.019664889,4.241747219840001,11020.382546440369,False,False,True,False,False,False,False,False,False
01-07 19:00,0,0.0999,2749.044,786.122,0.0,-0.0,0.0,2749.044,32206.891526315783,0.0,11002.369445999417,11002.369445999417,1.020579295,1.020594367,1.020598531,4.245609867200001,11030.417998659232,False,False,True,False,False,False,False,False,False
01-07 20:00,0,0.0999,2729.517,773.656,0.0,-0.0,0.0,2729.517,29313.160999999996,0.0,10997.070564331054,10997.070564331054,1.020008676,1.020024414,1.020028786,4.24323609216,11024.250750196701,False,False,True,False,False,False,False,False,False
01-07 21:00,0,0.0999,2694.057,751.05,0.0,-0.0,0.0,2694.057,26439.98521052631,0.0,10993.46315056764,10993.46315056764,1.01953103,1.019546726,1.019551306,4.2412490848,11019.088353642901,False,False,True,False,False,False,False,False,False
01-07 22:00,0,0.0481,2600.744,691.742,0.0,-0.0,0.0,0.0,23604.135736842098,2600.744,10987.33144270085,10987.33144270085,1.018605507,1.01861933,1.018624201,4.23739890912,11009.085303799164,False,False,False,False,False,False,False,False,False
01-07 23:00,0,0.0481,2550.393,659.822,0.0,-0.0,0.0,0.0,23604.135736842098,2550.393,10985.126328397408,10985.126328397408,1.018220542,1.018233366,1.018238029,4.23579745472,11004.924603218957,False,False,False,False,False,False,False,False,False
01-08 0:00,0,0.0481,2524.994,643.752,0.0,-0.0,0.0,0.0,23604.1357368421,2524.994,10985.450496175436,10985.450496175436,1.018162418,1.018175408,1.018180113,4.23555565888,11004.296399199047,False,False,False,False,False,False,False,False,False
01-08 1:00,0,0.0481,2476.614,613.179,0.0,-0.0,0.0,0.0,23604.1357368421,2476.614,10984.767424963877,10984.767424963875,1.017937751,1.017949659,1.017953198,4.234621044160001,11001.868198928238,False,False,False,False,False,False,False,False,False
01-08 2:00,0,0.0481,2517.281,638.886,0.0,-0.0,0.0,0.0,23604.1357368421,2517.281,10992.776334330612,10992.776334330612,1.018812853,1.018825677,1.018827675,4.23826146848,11011.32629875326,False,False,False,False,False,False,False,False,False
01-08 3:00,0,0.0481,2531.147,647.653,0.0,-0.0,0.0,0.0,23604.1357368421,2531.147,10999.525814753144,10999.525814753144,1.019483648,1.019496847,1.01949718,4.2410519756800005,11018.57624912719,False,False,False,False,False,False,False,False,False
01-08 4:00,0,0.0481,2475.433,612.438,0.0,-0.0,0.0,0.0,23604.1357368421,2475.433,11001.457087098071,11001.457087098073,1.019475737,1.019487937,1.019486771,4.241019065920001,11018.490747062613,False,False,False,False,False,False,False,False,False
01-08 5:00,0,0.0481,2492.997,623.537,0.0,-0.0,0.0,0.0,23604.1357368421,2492.997,11010.44298785285,11010.44298785285,1.020363413,1.020376112,1.020373697,4.244711798080001,11028.08474664241,False,False,False,False,False,False,False,False,False
01-08 6:00,0,0.0481,2453.541,601.999,0.0,-0.0,0.0,0.0,23604.1357368421,2453.541,11015.258229573205,11015.258229573205,1.020697541,1.020709365,1.020706076,4.24610177056,11031.696001077133,False,False,False,False,False,False,False,False,False
01-08 7:00,0,0.0703,2473.484,614.577,0.0,-0.0,0.0,0.0,23604.1357368421,2473.484,11024.68181499658,11024.68181499658,1.021632265,1.021644215,1.02164026,4.2499902224,11041.798495301628,False,False,False,False,False,False,False,False,False
01-08 8:00,0,0.0703,2381.434,556.604,0.0,-0.0,0.0,0.0,23604.1357368421,2381.434,11024.065098878948,11024.065098878948,1.021290768,1.021300011,1.021296056,4.24856959488,11038.107596736721,False,False,False,False,False,False,False,False,False
01-08 9:00,0,0.0703,2174.503,433.9292,0.0,-0.0,0.0,0.0,23604.1357368421,2174.503,10997.5331146255,10997.5331146255,1.01832842,1.018357898,1.01834495,4.2362462272000005,11006.090548323555,False,False,False,False,False,False,False,False,False
01-08 10:00,1,0.0703,-4401.39,711.63,-4401.39,4401.39,4401.39,0.0,23604.1357368421,0.0,10658.267251417616,10658.267251417617,0.9883585702,0.9883468289,0.9883420407,4.111502889312,10681.997849631933,False,False,False,False,False,False,False,False,False
01-08 11:00,1,0.0703,-4496.91,655.78,-4496.91,4496.91,4496.91,0.0,27785.456236842103,0.0,10648.220517734855,10648.220517734855,0.9871058727,0.9870857626,0.987083431,4.10626707296,10668.394799720787,False,False,False,False,False,False,False,False,False
01-08 12:00,1,0.0703,-3941.89,517.463,-3941.89,3941.89,3941.89,0.0,32057.520736842103,0.0,10669.98399907486,10669.98399907486,0.9884207325,0.9883907547,0.9883921703,4.111705539552,10682.5243503997,False,False,False,False,False,False,False,False,False
01-08 13:00,0,0.0703,1832.542,243.6624,0.0,-0.0,0.0,0.0,35802.3162368421,1832.542,10964.015975940209,10964.015975940207,1.014685992,1.014689615,1.014686159,4.22109372672,10966.723197283947,False,False,False,False,False,False,False,False,False
01-08 14:00,0,0.0703,1784.634,214.2248,0.0,-0.0,0.0,0.0,35802.3162368421,1784.634,10943.321782684172,10943.321782684172,1.012714785,1.012725777,1.012720115,4.2128935056,10945.418397864238,False,False,False,False,False,False,False,False,False
01-08 15:00,0,0.0703,1787.566,216.0278,0.0,-0.0,0.0,0.0,35802.3162368421,1787.566,10912.637151245772,10912.637151245772,1.009879551,1.009921645,1.009904783,4.201098932160001,10914.775197186715,False,False,False,False,False,False,False,False,False
